# CSV-File created with merge-csv.com
# -----------------------------------------------------------

UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
cah,@tweetsofcahya,2020-01-03T10:46:57.000Z,"cah
@tweetsofcahya
·
3 Jan 2020","Hadeh dah di chat mas biro kkl
Belom rapat kkl lagi, pada magang, susah ketemu, org kelas yg respon itu2 ajaaaa. Sad
1",😭 😭 😭 😭 😭 😭 😭 😭 😭 😭,,,1,[],https://twitter.com/tweetsofcahya/status/1213049099445866496
Reza Fachlevi,@gagitujaaa,2020-01-03T14:21:00.000Z,"Reza Fachlevi
@gagitujaaa
·
3 Jan 2020","gaji pertama hasil magang ya buat traktir orang tua, tp pas hasil kerja buat dibagiin ke anak anak kecil soalnya dapetnya pas mau lebaran wkwkk
sar
@saraswtt
 · 3 Jan 2020
mau tanya, gaji pertama kalian buat apa?
Tampilkan utas ini",,,,,['https://pbs.twimg.com/profile_images/1427770988691820547/AY5R3GQt_mini.jpg'],https://twitter.com/gagitujaaa/status/1213102967865237504
ꦄꦢꦶꦠꦾ,@joooonnnnn,2020-01-03T07:29:31.000Z,"ꦄꦢꦶꦠꦾ
@joooonnnnn
·
3 Jan 2020","Duh kalo magang kudu cukur aku ya :(
1",,1,,,[],https://twitter.com/joooonnnnn/status/1212999415461380097
Miranti Nur Fatimah,@mrntnf,2020-01-03T14:27:59.000Z,"Miranti Nur Fatimah
@mrntnf
·
3 Jan 2020","Pgn bgt balik ke suasana kerja jaman magang, fix! ",😭,,,,[],https://twitter.com/mrntnf/status/1213104726520188928
chess_,@_mbanung,2020-01-03T12:43:55.000Z,"chess_
@_mbanung
·
3 Jan 2020","Membalas 
@collegemenfess
Magang dulu,",,,,,[],https://twitter.com/_mbanung/status/1213078533733400578
medium,@azinlipr,2020-01-03T03:52:02.000Z,"medium
@azinlipr
·
3 Jan 2020","Apa cuma w besok senin magang, sekarang baru perjalanan pulang dan belum mempersiapkan apapun termasuk seragam magang
1",😹,1,,,[],https://twitter.com/azinlipr/status/1212944682193342465
s a l,@strewberige,2020-01-03T14:08:14.000Z,"s a l
@strewberige
·
3 Jan 2020","Membalas 
@collegemenfess
Magang!!!!! Benci au sm kkn wkwk
2
1",,2,,1,[],https://twitter.com/strewberige/status/1213099754533642240
Merry Pakpahan,@mewmerry15,2020-01-03T14:14:43.000Z,"Merry Pakpahan
@mewmerry15
·
3 Jan 2020","Membalas 
@sorayaflsp
Lagi magang itu dia, sama kek kau. Manatau sekantor klian 
1",😂,1,,,[],https://twitter.com/mewmerry15/status/1213101387430580224
d,@dypycntk,2020-01-03T13:30:50.000Z,"d
@dypycntk
·
3 Jan 2020","Membalas 
@collegemenfess
magang",,,,,[],https://twitter.com/dypycntk/status/1213090342301401088
𝐦𝐞𝐢𝐥𝐥𝐚,@meylawidya78,2020-01-03T12:41:32.000Z,"𝐦𝐞𝐢𝐥𝐥𝐚
@meylawidya78
·
3 Jan 2020","Membalas 
@collegemenfess
magang aja say",,,,,[],https://twitter.com/meylawidya78/status/1213077936456077312
Mas Yasin,@akangobet,2020-01-03T00:17:47.000Z,"Mas Yasin
@akangobet
·
3 Jan 2020","Membalas 
@iniputri
Magang dr mana nih? 
1",😂 😂,1,,,[],https://twitter.com/akangobet/status/1212890764532862976
lg apa,@matchhamouss,2020-01-03T10:24:47.000Z,"lg apa
@matchhamouss
·
3 Jan 2020","Membalas 
@collegemenfess
Magang lah ofccccc",,,,,[],https://twitter.com/matchhamouss/status/1213043522191814657
Hanif,@hanifnovran,2020-01-03T10:59:23.000Z,"Hanif
@hanifnovran
·
3 Jan 2020","Membalas 
@agannyi
di tunggu adminya yang magang nge twit lagi kak",,,,,[],https://twitter.com/hanifnovran/status/1213052227612372998
Vendy Lioe,@VendyLioee86,2020-01-03T14:03:24.000Z,"Vendy Lioe
@VendyLioee86
·
3 Jan 2020","Membalas 
@Ramadhan_wotsRF
 @Spiderwots616
 dan 
@elisabeth_jkt48
Ram... Logout now.. Magang di akun nya lisa 
1",😂 😂 😂,1,,,[],https://twitter.com/VendyLioee86/status/1213098536343982080
SanDy-ทราย,@sandyprwasastra,2020-01-03T15:56:54.000Z,"SanDy-ทราย
@sandyprwasastra
·
3 Jan 2020","Membalas 
@Mhdadilr
 @GenFrustasi
  dan 3 lainnya
Bisa dong nitipin sma anak2 magang d jogja tuw 
1",🤣,1,,,[],https://twitter.com/sandyprwasastra/status/1213127101986983936
4uf4,@ontamedina,2020-01-03T05:35:54.000Z,"4uf4
@ontamedina
·
3 Jan 2020","Membalas 
@pratamarya_
Magang ndek company opo masendik?
1",🍪,1,,,[],https://twitter.com/ontamedina/status/1212970819900411905
siapa aku,@haduhlupanama,2020-01-03T12:16:21.000Z,"siapa aku
@haduhlupanama
·
3 Jan 2020","Membalas 
@collegemenfess
magang",,,,,[],https://twitter.com/haduhlupanama/status/1213071598288134144
Taufik23,@Taufik274351456,2020-01-04T23:50:24.000Z,"Taufik23
@Taufik274351456
·
5 Jan 2020","Utara bekasi masih banjir ternyatah.
Saya sebagai bupati magang kudu nyari point nih ama bapa gubernur ANU...
1",,1,,,"['https://pbs.twimg.com/media/ENeafLZU8AAXIyp?format=jpg&name=small', 'https://pbs.twimg.com/media/ENeajKgVUAAYudZ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ENealXzU0AADkuG?format=jpg&name=360x360']",https://twitter.com/Taufik274351456/status/1213608650326958081
"no hav is can do, amigo",@stere0hype,2020-01-04T13:26:24.000Z,"no hav is can do, amigo
@stere0hype
·
4 Jan 2020","magang, pilar coffee, sebenerny gamau cuma yg pny nawarin gaji yg kompetitif sama dirut pertamini heu",,,,,['https://pbs.twimg.com/media/ENcLy_XUcAETWG4?format=jpg&name=small'],https://twitter.com/stere0hype/status/1213451613240578049
zal,@nama_pendek,2020-01-04T07:07:26.000Z,"zal
@nama_pendek
·
4 Jan 2020","Dari pada 3 sks gae magang, mending digae wajib militer ae... Hitung-hitung persiapan sdm gae perang
1",,,1,,[],https://twitter.com/nama_pendek/status/1213356245416964096
as,@yourwishxxx,2020-01-04T12:36:14.000Z,"as
@yourwishxxx
·
4 Jan 2020",Mls bgt nyolo yaallah. Gausah magang ae pie si,,,,,[],https://twitter.com/yourwishxxx/status/1213438988658176003
joelᵛ,@taekucheng,2020-01-04T22:51:06.000Z,"joelᵛ
@taekucheng
·
5 Jan 2020",Setelah magang saya baru sadar ternyata saya jago masak dan ngakeul sangu,,,,,[],https://twitter.com/taekucheng/status/1213593727039442944
WawaCawa,@botolpristinee,2020-01-04T03:04:49.000Z,"WawaCawa
@botolpristinee
·
4 Jan 2020","Orang orang pada otw magang, ue kaga jadi. Lanjut rebahan aja~",🕊,,,,[],https://twitter.com/botolpristinee/status/1213295189491503104
ꦲ‌‌‌‌‍ꦐ꧆ ꦲꦖꦤ りっぱ,@haqihasna,2020-01-04T06:02:58.000Z,"ꦲ‌‌‌‌‍ꦐ꧆ ꦲꦖꦤ りっぱ
@haqihasna
·
4 Jan 2020","Membalas 
@infobogor
Maneh jarang nongol min? Sini abdi magang admin",,,,,[],https://twitter.com/haqihasna/status/1213340021257687040
林来王/임래왕,@kokokokobiasa,2020-01-04T06:07:04.000Z,"林来王/임래왕
@kokokokobiasa
·
4 Jan 2020","Membalas 
@murahokuchan
U ada magang/kp ga si cis?
1",,1,,,[],https://twitter.com/kokokokobiasa/status/1213341051290705920
ꦄꦢꦶꦠꦾ,@joooonnnnn,2020-01-04T09:14:22.000Z,"ꦄꦢꦶꦠꦾ
@joooonnnnn
·
4 Jan 2020","Membalas 
@kyk0o0
Jebul ng jkt magang dadi owner
1",,1,,,[],https://twitter.com/joooonnnnn/status/1213388189773090816
yaya。,@oktaviannx,2020-01-04T03:21:00.000Z,"yaya。
@oktaviannx
·
4 Jan 2020","Membalas 
@numpangminum
Aku magang astaga. Sini susulin ke cikarang wkwkkw
1",,1,,,[],https://twitter.com/oktaviannx/status/1213299260508098560
Arum KD,@chatarinaarum,2020-01-04T13:13:26.000Z,"Arum KD
@chatarinaarum
·
4 Jan 2020","Membalas 
@feyzheng
Setia sampe masa-masa magang juga 
1",🤗,1,,,[],https://twitter.com/chatarinaarum/status/1213448350227255298
Rifqi Arief,@rapdodge,2020-01-04T10:27:17.000Z,"Rifqi Arief
@rapdodge
·
4 Jan 2020","Membalas 
@Ican85
 dan 
@onnowpurbo
Ya, benar, kantor yang saya tunggangi untuk magang juga HP semua 
Bukan buat HO sih, tapi buat project site malah, penuh debu, dll...",😂,,,,[],https://twitter.com/rapdodge/status/1213406537122643970
SharfinaSheila,@sarfinasheilaR,2020-01-05T01:24:37.000Z,"SharfinaSheila
@sarfinasheilaR
·
5 Jan 2020","last holiday
last leyeh2
besok udah magang :(
0:08
73 tayangan
4",,,,4,[],https://twitter.com/sarfinasheilaR/status/1213632362120019968
Tha Agatha,@Sanlymaynar,2020-01-05T05:42:57.000Z,"Tha Agatha
@Sanlymaynar
·
5 Jan 2020","Kado Awal Tahun + Ulang Tahun dari Allah 
Setelah 7 bulan jadi anak magang
Alhamdulillah diberi kesempatan taken kontrak 
Allah Maha Baik 
1
5",❤,1,,5,['https://pbs.twimg.com/media/ENfrUX4U8AAWIdy?format=jpg&name=small'],https://twitter.com/Sanlymaynar/status/1213697373563580418
°,@nindahisya,2020-01-05T23:40:56.000Z,"°
@nindahisya
·
6 Jan 2020","[DAY 1 MAGANG]
Bismillah, cuacanya InsyaAllah cerah sih ini",,,,,['https://pbs.twimg.com/media/ENjiBfeU4AAn0X1?format=jpg&name=small'],https://twitter.com/nindahisya/status/1213968655702093824
flowercrème// CO MERCARI CO WV,@sunshineurii,2020-01-05T12:36:38.000Z,"flowercrème// CO MERCARI CO WV
@sunshineurii
·
5 Jan 2020","Sumpah deg-deg'an bgt udah besok magang
1",,1,,,[],https://twitter.com/sunshineurii/status/1213801478927736832
momoysimumushpikimoy,@brihxst,2020-01-05T16:35:09.000Z,"momoysimumushpikimoy
@brihxst
·
5 Jan 2020",besok udah mau berangkat magang ajah ,🙃,,,,[],https://twitter.com/brihxst/status/1213861501263462405
Audrey A. Shifa,@audreyashf,2020-01-05T17:11:03.000Z,"Audrey A. Shifa
@audreyashf
·
6 Jan 2020","Woy gila bsk masuk jam setengah 9 dan bsk itu magang woy bukan kuliah aduh kok gabisa tidur sih!!!!!
1",,1,,,[],https://twitter.com/audreyashf/status/1213870537144844289
Rizka Tustiani NL,@rizkatnl,2020-01-05T04:42:28.000Z,"Rizka Tustiani NL
@rizkatnl
·
5 Jan 2020","Bersyukur beneran dong gue, gaji magang wkwkwkwk
mejikuhibineedu
@__eyesnoselips
 · 5 Jan 2020
Sukses Amiin  twitter.com/benial241/stat…
3
1",,3,,1,['https://pbs.twimg.com/profile_images/1525505579065970690/iIYorG-m_mini.jpg'],https://twitter.com/rizkatnl/status/1213682148856610816
ada,@talingosapi,2020-01-05T16:04:45.000Z,"ada
@talingosapi
·
5 Jan 2020",Kalo seumpama ada yang punya kenalan orang dalem social enterprise di Bali mau dong kontak gua.. Bentar lagi mau magang huehue thx pak Aniez yang manies,,,,,[],https://twitter.com/talingosapi/status/1213853852102885376
Benjamin Tennyson,@dealexandrs,2020-01-05T04:09:48.000Z,"Benjamin Tennyson
@dealexandrs
·
5 Jan 2020","Magang tinggal seminggu lagi, tapi laporan belom dibuat",👍,,,,[],https://twitter.com/dealexandrs/status/1213673928842854400
Nadmay,@nadiamyssta,2020-01-05T15:24:11.000Z,"Nadmay
@nadiamyssta
·
5 Jan 2020","Day 1 di bogor  semoga tempat magang ku skrng seperti tempat pkl, atau lebih baik ",🤭 😊,,,,[],https://twitter.com/nadiamyssta/status/1213843642583941120
Aly,@Alynmwd,2020-01-05T23:11:54.000Z,"Aly
@Alynmwd
·
6 Jan 2020","Bismillahirrahmanirrahim
First day ngerasain magang azekk
Awali semua dengan basmalah :))",,,,,[],https://twitter.com/Alynmwd/status/1213961350084325377
Cici,@cicismyname,2020-01-05T11:41:17.000Z,"Cici
@cicismyname
·
5 Jan 2020","anak putus sekolah bisa magang kerja, top bngt ibu risma , salut",,,,,[],https://twitter.com/cicismyname/status/1213787551355396096
Affogato,@dhichsh,2020-01-05T01:03:07.000Z,"Affogato
@dhichsh
·
5 Jan 2020","Nom-noman ra jelas tenan..
Ndue klambi batik e gur seragam tok. Wayah magang kon go batik mbendino bingung",😫,,,,[],https://twitter.com/dhichsh/status/1213626950490578944
utí,@p_ockky,2020-01-05T12:58:44.000Z,"utí
@p_ockky
·
5 Jan 2020","Membalas 
@collegemenfess
belom magang",,,,,[],https://twitter.com/p_ockky/status/1213807040918781954
Aisha Jasmine Azzahra,@aishazzahra,2020-01-05T13:46:21.000Z,"Aisha Jasmine Azzahra
@aishazzahra
·
5 Jan 2020","Membalas 
@febriannsss
Magang dimana????
1",,1,,,[],https://twitter.com/aishazzahra/status/1213819024607305728
rizky harridz satrio,@kidut11,2020-01-05T03:40:05.000Z,"rizky harridz satrio
@kidut11
·
5 Jan 2020","Membalas 
@mufidslash
kita lagi magang kangg ",😌 😌,,,,[],https://twitter.com/kidut11/status/1213666449572552705
Ilham Fatkhulhimam,@ifatkhulhimam,2020-01-05T15:29:10.000Z,"Ilham Fatkhulhimam
@ifatkhulhimam
·
5 Jan 2020","Membalas 
@levushkatanta
hmm, ngitungin siapa tuuucchh?? wkwkwkwkwk kang ojek pas lo magang kah? wkwkwkwkwkwk",,,,,[],https://twitter.com/ifatkhulhimam/status/1213844897309974530
Niken Nawang Sari,@nikennawangsari,2020-01-05T12:05:58.000Z,"Niken Nawang Sari
@nikennawangsari
·
5 Jan 2020","Membalas 
@primahapsari83
Iya mbak, aku dulu wkt kuliah pgn bgt ikut magang di balkot pas Ahok yg jd Gubernur lho  tp ga kesampaian
1",😅,1,,,[],https://twitter.com/nikennawangsari/status/1213793762972815360
αden rhymes with eden 𓂉𓆃,@nastygoyeng,2020-01-05T05:57:21.000Z,"αden rhymes with eden 𓂉𓆃
@nastygoyeng
·
5 Jan 2020",betul temen w juga lagi magang jadi notaris akhirnya nikah karena takut kaga keburu umur jsksk,,,,,[],https://twitter.com/nastygoyeng/status/1213700995395411969
Xchztam_,@taminurul1_,2020-01-05T05:03:52.000Z,"Xchztam_
@taminurul1_
·
5 Jan 2020","Membalas 
@mantusholeha
 dan 
@collegemenfess
bisa diganti dengan organisasi dan dulu magang dimana
1",,1,,,[],https://twitter.com/taminurul1_/status/1213687537165684736
alfa. jasa co weverse wv web kr,@sugarlabzeu,2020-01-05T02:29:56.000Z,"alfa. jasa co weverse wv web kr
@sugarlabzeu
·
5 Jan 2020","Membalas 
@dayatpiliang
Besok magang zkzkzkz",,,,,[],https://twitter.com/sugarlabzeu/status/1213648798682996737
sri the wise,@princessjulidd,2020-01-06T08:43:33.000Z,"sri the wise
@princessjulidd
·
6 Jan 2020","magang di tmpat baru beda bgt sama sebelumnya, hari pertama dari pagi di judesin sama atasan, untung ada satu yg baik, katanya 'santai aja, semua berawal dari bingung' :)
3",,3,,,[],https://twitter.com/princessjulidd/status/1214105209644863489
cel,@miicellarr,2020-01-06T07:52:37.000Z,"cel
@miicellarr
·
6 Jan 2020",ini mau nyari magang apa nyari jodoh ya mon maap,🙃 🙃 🙃,,,,"['https://pbs.twimg.com/media/ENlSlyaUYAEMTq1?format=jpg&name=small', 'https://pbs.twimg.com/media/ENlSlycUUAAeMZa?format=jpg&name=small']",https://twitter.com/miicellarr/status/1214092391843450880
cah,@tweetsofcahya,2020-01-06T17:42:54.000Z,"cah
@tweetsofcahya
·
7 Jan 2020","My history browser
Insecure bgt , liat temen2 udh ada yg mulai magang hadeh pusing
1",😫 😤,1,,,['https://pbs.twimg.com/media/ENnZsgEUYAA3dPR?format=jpg&name=900x900'],https://twitter.com/tweetsofcahya/status/1214240940467998720
yacintaanggun,@yacintaanggun,2020-01-06T03:52:17.000Z,"yacintaanggun
@yacintaanggun
·
6 Jan 2020","ada anak magang lg orientasi, trus pada disalamin cium tangan dong, duh duh, i’m not that kind of rang tua yang mau digituin. bukan apa apa tp ga perlu aja.",,,,,[],https://twitter.com/yacintaanggun/status/1214031908243300353
Kunta Wijaya,@kvntawijaya,2020-01-06T13:31:55.000Z,"Kunta Wijaya
@kvntawijaya
·
6 Jan 2020","Mungkin gara gara anak magang nih jadi begini
1",,1,,,[],https://twitter.com/kvntawijaya/status/1214177779589111809
Bhari,@ilhambhari12,2020-01-06T01:00:53.000Z,"Bhari
@ilhambhari12
·
6 Jan 2020","Bodo amat magang kagak mandi, dingin bet cuy",,,,,[],https://twitter.com/ilhambhari12/status/1213988776831152128
pamkind,@bayukoepil_,2020-01-06T11:38:09.000Z,"pamkind
@bayukoepil_
·
6 Jan 2020","Kancaku wis do magang, aku luntang luntung ae koyo entung
4",,4,,,[],https://twitter.com/bayukoepil_/status/1214149150540828674
cah,@tweetsofcahya,2020-01-06T17:00:51.000Z,"cah
@tweetsofcahya
·
7 Jan 2020",Mendingcari kerja drpd cari magang huf,,,,,[],https://twitter.com/tweetsofcahya/status/1214230359761514497
momoysimumushpikimoy,@brihxst,2020-01-06T14:54:06.000Z,"momoysimumushpikimoy
@brihxst
·
6 Jan 2020","Day 1 - Magang
Berangkat jm set 10 ke kantor, itu masih nunggu pembimbing lapangan, trus 10:40 briefing dan pengenalan pic proyek abis itu ke gallery buat cari pic proyek yg lain sekalian kenalan.
Selesai itu semua, langsung deh makan siang trus pulang ke kos trus ke aeon mall ",🤣,,,,[],https://twitter.com/brihxst/status/1214198460070498304
나 타 니 아,@bebekkuningg,2020-01-06T17:08:55.000Z,"나 타 니 아
@bebekkuningg
·
7 Jan 2020","Kemarin hari pertama magang. Pulang kantor jam 6 trs pergi laundry. Abis itu diajak makan malem trs lanjut nnton. Slesai nnton udh jam 11. Smpe apart trs mandi udh jam 12. Keinget bsk hrs ngantor lg jam 9.
1",,1,,,[],https://twitter.com/bebekkuningg/status/1214232389775282176
minjim,@Jeymeeen,2020-01-06T13:36:10.000Z,"minjim
@Jeymeeen
·
6 Jan 2020","Yaeayyy ku lulus magang sekarang bisa fokus nabung buat tour kalian 
@BTS_twt",😭 😭 💜,,,,[],https://twitter.com/Jeymeeen/status/1214178848415240195
didin.,@dhinisetiahati_,2020-01-06T02:51:53.000Z,"didin.
@dhinisetiahati_
·
6 Jan 2020","2 anak magang gitu semua busyett. Bapak sm ibu yg punya fotokopian gedeg bgt wkwk. Apalagi pas si bpk tanya : bisa motongi foto? Dan si anak bilang gak bisa  woy motong foto 3x4 pake gunting kan pelajaran paud 
1",🌵 🤣 🤣 🤣 😭,1,,,[],https://twitter.com/dhinisetiahati_/status/1214016711147638785
rizky harridz satrio,@kidut11,2020-01-06T01:00:47.000Z,"rizky harridz satrio
@kidut11
·
6 Jan 2020",ini kayanya ya brayy bro tjuy baru 2 hari magang soalnya HAHA,,,,,[],https://twitter.com/kidut11/status/1213988749844987904
Galang Pamungkas,@Doobeedumb_,2020-01-06T06:56:32.000Z,"Galang Pamungkas
@Doobeedumb_
·
6 Jan 2020","gua aja waktu magang di dapur hotel, 1 bulan pertama sering digoblok2in hahaha tapi pas uda mau 3bulan gua udah bisa megang section pas senior nya gamasuk hahahaha..
1",,1,,,[],https://twitter.com/Doobeedumb_/status/1214078276659859457
ѕιиtā,@mager_terus,2020-01-06T08:04:17.000Z,"ѕιиtā
@mager_terus
·
6 Jan 2020","Membalas 
@rendi_gunawan87
Dery erlangga klo gasalah, yg dulu magang ke jepang
1",,1,,,[],https://twitter.com/mager_terus/status/1214095327076073472
wongsepele.,@wahyuawan_,2020-01-06T07:10:19.000Z,"wongsepele.
@wahyuawan_
·
6 Jan 2020","Membalas 
@ravenderrr
Makann re jangan sampai magang menggangu makan
1",,1,,,[],https://twitter.com/wahyuawan_/status/1214081747102523392
biskuit pahit,@condrochip,2020-01-06T14:34:53.000Z,"biskuit pahit
@condrochip
·
6 Jan 2020","Membalas 
@blueeeeberry_
Hancur sudah karismaku
Dan kui ono cah magang cewek cewek uns
1",,1,,,[],https://twitter.com/condrochip/status/1214193623064961025
alindardiantoro,@alindardiantoro,2020-01-06T05:50:55.000Z,"alindardiantoro
@alindardiantoro
·
6 Jan 2020","Membalas 
@Farhan_domingo
Eh magang kosan mah busway terus. Kalau mau cari makan itu kagaa ada busway, jalan terus. 10.000 langkah setiap hari.
1",,1,,,[],https://twitter.com/alindardiantoro/status/1214061765727678464
Adellansyah,@adellansyah31,2020-01-06T01:23:47.000Z,"Adellansyah
@adellansyah31
·
6 Jan 2020","Membalas 
@syifarizkiii
Wkwkkw selama ini kita kuliah di pwt itu magang ternyata
1",,1,,,[],https://twitter.com/adellansyah31/status/1213994538806628352
Agan Bayu,@masbayyyu,2020-01-06T07:52:17.000Z,"Agan Bayu
@masbayyyu
·
6 Jan 2020","Membalas 
@hrdbacot
Bussines Manajement atau Business Development di Toyota Motor Manufacturing Indonesia atau Astra International. udah dari jaman magang berharap bisa masuk dua perusahaan itu. selain deket sama rumah, tempat kerjanya juga saik walaupun (menurut gue) pressurenya gede.",,,,,[],https://twitter.com/masbayyyu/status/1214092307625996288
Wahid,@wahiidsn,2020-01-06T07:09:22.000Z,"Wahid
@wahiidsn
·
6 Jan 2020","Membalas 
@pearlaqua2505
Ooyio magang o ya",,,,,[],https://twitter.com/wahiidsn/status/1214081505917460480
Hardiansyahvinooo,@Vinooaja,2020-01-06T00:27:21.000Z,"Hardiansyahvinooo
@Vinooaja
·
6 Jan 2020","Membalas 
@KevinBR__
 @NeskarBlueArmy
 dan 
@vikingkarawang
Ieu admin na, admin magang.",,,,,[],https://twitter.com/Vinooaja/status/1213980336226324481
alpenliebe,@lolipopkesukaan,2020-01-07T12:46:53.000Z,"alpenliebe
@lolipopkesukaan
·
7 Jan 2020","Nih pake seragam magang spbu buat uas cantek kan aku wkwkwk
Kalo ga ya bodoamat sih emang suka muji diri sendiri wkw
0:05
136 tayangan
3",,,,3,['https://pbs.twimg.com/ext_tw_video_thumb/1214528167630688258/pu/img/TNHDHaTrpyZf-qmE.jpg'],https://twitter.com/lolipopkesukaan/status/1214528832880791556
Alif Alauddin,@malifaaa,2020-01-07T08:32:00.000Z,"Alif Alauddin
@malifaaa
·
7 Jan 2020","gak magang gak bem: nganalisis terosss hzz
5
3",,5,,3,"['https://pbs.twimg.com/media/ENqlLAHUwAIRGgh?format=jpg&name=360x360', 'https://pbs.twimg.com/media/ENqlMV5UUAAm0y9?format=jpg&name=360x360']",https://twitter.com/malifaaa/status/1214464691545600000
korbeq,@koreanbbqgrill,2020-01-07T10:54:56.000Z,"korbeq
@koreanbbqgrill
·
7 Jan 2020","pengen cepet2 magang deh
3
2",😣,3,,2,[],https://twitter.com/koreanbbqgrill/status/1214500661301104640
ιѕєℓℓ⁷.,@Litmeow_,2020-01-07T00:04:47.000Z,"ιѕєℓℓ⁷.
@Litmeow_
·
7 Jan 2020","Hari pertama masuk magang aja hampir telat astaga
2",🤣 🤣,2,,,['https://pbs.twimg.com/media/ENoxGDCUUAA5K1V?format=jpg&name=small'],https://twitter.com/Litmeow_/status/1214337043888656384
